87
93
76
65
72
71
96
0
84
64
65
84
82
88
87
84
73
85
62
55
95
87
55
71
93
43
80
87
63
71
70
73
88
96
64
70
52
0
51
66
69
95
65
75
81
43
0
99
76
75
80
72
56
85
98
69
95
51
92
91
95
73
62
85
93
38
92
90
74
